iter	Logloss
548	0.005242581848
549	0.005219388126
550	0.005205162132
551	0.005205165774
552	0.005195392557
553	0.005195378442
554	0.005178453813
555	0.005178455635
556	0.005178441975
557	0.005176048856
558	0.005172050423
559	0.005151467606
560	0.005141137215
561	0.005135428611
562	0.005106975425
563	0.005106570363
564	0.005106566265
565	0.005098632794
566	0.005097266844
567	0.005097245899
568	0.005084346716
569	0.005084344895
570	0.005084339431
571	0.005082050066
572	0.005070452808
573	0.005044483922
574	0.005041033542
575	0.005041037185
576	0.00504102307
577	0.00504103081
578	0.005040448016
579	0.005034853438
580	0.005021812607
581	0.005012990163
582	0.004990250131
583	0.004988680612
584	0.004988635991
585	0.004982299812
586	0.004982299812
587	0.004975019054
588	0.004969333791
589	0.004969322843
590	0.004956392204
591	0.004956356233
592	0.004956354867
593	0.004955562625
594	0.004955040428
595	0.004955005823
596	0.004936468751
597	0.004936448716
598	0.004936437353
599	0.004904044577
600	0.004904041845
601	0.004904030462
602	0.004901772534
603	0.00488653242
604	0.004881470354
605	0.004871919236
606	0.004871856421
607	0.004857628566
608	0.0048576272
609	0.004843061399
610	0.004843048195
611	0.004843024974
612	0.004843024974
613	0.004833471027
614	0.004809602011
615	0.004797494141
616	0.004792518307
617	0.004789330233
618	0.004777741036
619	0.004765781204
620	0.004763784613
621	0.004763765034
622	0.004763016482
623	0.004741358136
624	0.004731569006
625	0.004719963409
626	0.004719959767
627	0.004719945652
628	0.004719937001
629	0.004715071276
630	0.004701994279
631	0.004683833771
632	0.004672432408
633	0.004672427854
634	0.004672438782
635	0.004672412373
636	0.004663734546
637	0.004663716352
638	0.004663052966
639	0.004633388706
640	0.004633390528
641	0.004607921058
642	0.004601656683
643	0.004584914341
644	0.004584900226
645	0.004584292369
646	0.004562076507
647	0.004562077873
648	0.004562078329
649	0.004562062848
650	0.004560048538
651	0.004555451513
652	0.004555442407
653	0.004555404199
654	0.004550168995
655	0.004546678429
656	0.004533928513
657	0.00452166195
658	0.004503669588
659	0.00449042145
660	0.004490404603
661	0.004488874042
662	0.004488869489
663	0.004488874953
664	0.004471372433
665	0.004463347465
666	0.004446692285
667	0.004446703213
668	0.004446229696
669	0.004446198715
670	0.004446188697
671	0.004437538521
672	0.004423156864
673	0.004418798727
674	0.004418785523
675	0.004418789166
676	0.004397443822
677	0.00439741195
678	0.004393833703
679	0.0043863384
680	0.004372292398
681	0.004360581267
682	0.004358893839
683	0.004358884733
684	0.004342437675
685	0.004334650979
686	0.0043143053
687	0.004298315724
688	0.004298312992
689	0.004298261065
690	0.004294185386
691	0.004286363644
692	0.004260777875
693	0.004260785615
694	0.00426077742
695	0.004247746015
696	0.004240613226
697	0.004240613226
698	0.004218857551
699	0.00421884298
700	0.004218838427
701	0.004206688686
702	0.004205769844
703	0.004205737972
704	0.004205735695
705	0.004205731597
706	0.004205317253
707	0.00420531361
708	0.00420528538
709	0.004183043031
710	0.00418151364
711	0.004181511818
712	0.004163684155
713	0.004163684155
714	0.004147900933
715	0.004138619649
716	0.004138611908
717	0.004138622381
718	0.004131432079
719	0.004131390644
720	0.004131383815
721	0.004121705331
722	0.004121695314
723	0.004121676646
724	0.004117442675
725	0.004117446773
726	0.004117141251
727	0.004117146715
728	0.00411714034
729	0.004117127591
730	0.004110620129
731	0.00411062104
732	0.004086571769
733	0.004086554922
734	0.004086538531
735	0.004086545816
736	0.004086532611
737	0.004086523505
738	0.004086496186
739	0.004086500283
740	0.004086040407
741	0.004086032667
742	0.004086012632
743	0.004085989866
744	0.004085998973
745	0.004085541828
746	0.004069270246
747	0.004064817344
748	0.004064803684
749	0.004039975015
750	0.004033708674
751	0.004033713682
752	0.004033712316
753	0.004033714138
754	0.004028751904
755	0.004019527912
756	0.004019524725
757	0.004015357549
758	0.003995844998
759	0.003995839534
760	0.003995790359
761	0.003995800376
762	0.003995794912
763	0.003995774878
764	0.003995779431
765	0.003995768484
766	0.003995732513
767	0.00399546114
768	0.003995454311
769	0.003991627693
770	0.003991617676
771	0.003991608569
772	0.003991610866
773	0.003991580359
774	0.003991583091
775	0.003990212568
776	0.003990205738
777	0.003974978491
778	0.003968965491
779	0.00394561951
780	0.003927516288
781	0.003915980244
782	0.003915978422
783	0.003915972048
784	0.003904668459
785	0.003895814542
786	0.003895525432
787	0.003895521789
788	0.003882697973
789	0.003882685679
790	0.003875155941
791	0.003875158673
792	0.003875127256
793	0.003875123614
794	0.003875107222
795	0.00387499157
796	0.00387499157
797	0.00386061413
798	0.003846312154
799	0.003846316707
800	0.003846319439
801	0.003846314431
802	0.003846303048
803	0.003846319439
804	0.003832594363
805	0.003832599827
806	0.003831132775
807	0.003831084967
808	0.003820440802
809	0.003820440802
810	0.003820443534
811	0.003820422153
812	0.003820412592
813	0.00382041077
814	0.003820413502
815	0.003819792422
816	0.003807873678
817	0.003807877548
818	0.003807463887
819	0.003807424066
820	0.003807423611
821	0.003801768366
822	0.003801769277
823	0.003801732851
824	0.003801738087
825	0.003795560295
826	0.003789579346
827	0.003782567907
828	0.003772893716
829	0.003772887569
830	0.003772861843
831	0.003763756971
832	0.003755442248
833	0.003755442248
834	0.003755442248
835	0.003755449078
836	0.003755444297
837	0.003755153158
838	0.003755153158
839	0.003755153158
840	0.003755153158
841	0.003755145645
842	0.003754612689
843	0.003738629006
844	0.003738625819
845	0.003738623997
846	0.003738592352
847	0.003738586661
848	0.003738589165
849	0.003738586661
850	0.003738567765
851	0.00373856435
852	0.003738561846
853	0.003737948753
854	0.003737920068
855	0.003737911644
856	0.003737900716
857	0.003737893204
858	0.003737892748
859	0.003736542715
860	0.003736543873
861	0.003736543873
862	0.003736540231
863	0.003736137062
864	0.003736126134
865	0.00371941622
866	0.003719403926
867	0.00371931789
868	0.003715590662
869	0.003710064919
870	0.003702084266
871	0.003702064459
872	0.003694663664
873	0.003694663664
874	0.003694642036
875	0.003691217415
876	0.003691214227
877	0.003691209446
878	0.003691206259
879	0.00368137421
880	0.003681368291
881	0.003680058009
882	0.003674965059
883	0.003665398323
884	0.003665388306
885	0.003665393087
886	0.003664123752
887	0.003664105084
888	0.00366410645
889	0.003663547274
890	0.003663539533
891	0.003662274457
892	0.003662275596
893	0.003662262391
894	0.003661266372
895	0.003661255672
896	0.003661257948
897	0.003647973641
898	0.003642561968
899	0.003642561285
900	0.00363864312
901	0.003638623541
902	0.003621194803
903	0.003621178184
904	0.003614115011
905	0.003614121158
906	0.003614073596
907	0.003614086118
908	0.00361302171
909	0.003601390472
910	0.003601383414
911	0.003601371803
912	0.003601358144
913	0.003601336328
914	0.003601306049
915	0.00360130787
916	0.003601309008
917	0.003587884366
918	0.003587870479
919	0.003587850672
920	0.003587849078
921	0.003587845664
922	0.003587836102
923	0.00358782267
924	0.00358782654
925	0.003587811742
926	0.003587826312
927	0.003587805595
928	0.003587791935
929	0.00358779831
930	0.003587784878
931	0.003586581271
932	0.003586594703
933	0.003585876972
934	0.003585849653
935	0.003585833261
936	0.003585829618
937	0.003585826659
938	0.003585790461
939	0.003585788639
940	0.003585796835
941	0.003585781582
942	0.003585773158
943	0.003585783175
944	0.003585771565
945	0.003585775663
946	0.003585774297
947	0.003585776801
948	0.003585776801
949	0.003585744928
950	0.003585743335
951	0.003585748343
952	0.003579703001
953	0.003579708921
954	0.003578570016
955	0.003573571075
956	0.003559559858
957	0.003555878571
958	0.003555868326
959	0.003555846243
960	0.003555849885
961	0.00355309595
962	0.00355309595
963	0.003553063622
964	0.00355175821
965	0.003551756844
966	0.003538985109
967	0.003519866651
968	0.003516157368
969	0.003510101415
970	0.00351009504
971	0.003500987242
972	0.003493127724
973	0.003493120211
974	0.003493113609
975	0.003493109966
976	0.003493121805
977	0.003493099949
978	0.003493106779
979	0.003485525365
980	0.003485508291
981	0.00348549962
982	0.003485480041
983	0.003485482318
984	0.003484862642
985	0.003479264039
986	0.003479252884
987	0.003459735599
988	0.003454283909
989	0.003454265189
990	0.003454223299
991	0.003448230764
992	0.003448230764
993	0.003444693138
994	0.003444699741
995	0.003444682438
996	0.003444686992
997	0.003444003591
998	0.00344400564
999	0.00343257461
